# x0 x1
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
6.465788365067845511e-05 0.000000000000000000e+00
9.015824651112656115e-05 0.000000000000000000e+00
1.609763690016028314e-04 0.000000000000000000e+00
1.520613828740753734e-04 0.000000000000000000e+00
1.370807730331743198e-04 0.000000000000000000e+00
1.543428092105043165e-04 0.000000000000000000e+00
1.763511575714456843e-04 0.000000000000000000e+00
1.957834129606392281e-04 -9.430107989341513939e-10
2.702536140227480952e-04 -2.301841340410117138e-09
3.179688145573604887e-04 -3.924753166517287526e-09
3.610884947486576470e-04 -5.391479044072137303e-09
4.006611613047016563e-04 -6.804636346247810577e-09
4.433258494570275609e-04 -8.476669217761153461e-09
4.877106234431891952e-04 -1.042198984415309851e-08
4.724226998242729244e-04 -9.432031308988407320e-09
5.016739579783947509e-04 -1.066976565981829423e-08
5.307119563377083599e-04 -1.213409103920525800e-08
5.754158158366077082e-04 -1.466658635742638906e-08
5.856468534887253287e-04 -1.532242620010765262e-08
6.127975711240520170e-04 -1.693378438990981801e-08
6.389497950978757605e-04 -1.858028328234468439e-08
6.329297293083381787e-04 -1.785264087984434558e-08
6.260517096185251552e-04 -1.702576565047396321e-08
6.847772589827091048e-04 -2.147190073655821836e-08
7.227651915136214722e-04 -2.451592520617360156e-08
7.501750852301965504e-04 -2.668206203913384551e-08
7.400996814990786626e-04 -2.565989118409188534e-08
7.464470569730271166e-04 -2.601709466890034762e-08
7.528568050665572454e-04 -2.642091280757472197e-08
7.589448803751718551e-04 -2.682105292459084322e-08
7.985464540813368975e-04 -3.039353937337979542e-08
7.924240298146008896e-04 -2.971768737118084690e-08
7.981619077898694566e-04 -3.010345962415925493e-08
8.286311620654073472e-04 -3.284089762505467525e-08
8.584061590805899897e-04 -3.556110708380631426e-08
8.624059899627603207e-04 -3.581345226348157214e-08
8.971608859620702368e-04 -3.915884388724576334e-08
9.381323980807903867e-04 -4.301525394774978659e-08
9.495329333427649475e-04 -4.400912056040469308e-08
9.765744585964002394e-04 -4.653625218355996227e-08
1.000370104928806521e-03 -4.875794789624790926e-08
1.026764976378705639e-03 -5.126284263104311559e-08
1.079190103827669389e-03 -5.650007866403463692e-08
1.077816179512621235e-03 -5.395026344334720682e-08
1.087922164569552711e-03 -5.368935677745329298e-08
1.081781142723303637e-03 -5.064936212212551013e-08
1.052591722443201906e-03 -4.426612393672482627e-08
1.024452564152467061e-03 -3.815983202410359137e-08
1.054933839701071132e-03 -4.252013686255787326e-08
1.076429392622773110e-03 -4.423422049493524264e-08
1.065136108364073088e-03 -4.095868491077241630e-08
1.065899250918539778e-03 -3.965645006013097387e-08
1.074764733330408522e-03 -3.992177525996594851e-08
1.084594499575716872e-03 -4.058084488691770491e-08
1.096111788856889190e-03 -4.258429052666687455e-08
1.104328486146265945e-03 -4.320870029918780335e-08
1.125937781226597767e-03 -4.529833858599088083e-08
1.113551605842655725e-03 -3.986298142987863230e-08
1.099619695776216403e-03 -3.392704738007100407e-08
1.102293830878966173e-03 -3.207390911874208860e-08
1.113550770040795928e-03 -3.461675550747831959e-08
1.123127916092709309e-03 -3.517376811085109593e-08
1.137761913448542004e-03 -3.718563906266158532e-08
1.164623188684241455e-03 -4.248997086868945784e-08
1.162561679987357544e-03 -4.054691921149957052e-08
1.157939954377947087e-03 -3.791302486196511022e-08
1.186755736816467706e-03 -4.556343376617018410e-08
1.197824740888267297e-03 -4.745258787130090989e-08
1.182190514227561854e-03 -4.208041554368732109e-08
1.207257574713651010e-03 -4.619689038828055618e-08
1.232266805860009456e-03 -4.886440837759162873e-08
1.253836542933442488e-03 -5.063102128812819835e-08
1.291806898645612945e-03 -6.338275544620646515e-08
1.262977881018193926e-03 -4.908876027443098540e-08
1.288293349289808265e-03 -5.472409703992404632e-08
1.282962188109854421e-03 -4.949544625475354722e-08
1.305883799702890584e-03 -5.543915192760493422e-08
1.329427379111552260e-03 -6.237334471787665130e-08
1.345752518306862246e-03 -6.900750220037661374e-08
1.369812686794782703e-03 -7.695160367660444130e-08
1.368910261842812932e-03 -7.479606924848955822e-08
1.370086423236715817e-03 -7.345464151043759146e-08
1.390355964848699003e-03 -8.079064574186527824e-08
1.409561843265782219e-03 -8.792451486201073847e-08
1.419934151673487872e-03 -9.252609485200763893e-08
1.419286427317678709e-03 -9.106017066648733594e-08
1.426610270648756692e-03 -9.340691216251705736e-08
1.449351770715470375e-03 -1.030758524426454109e-07
1.441983951975100075e-03 -9.884171547397428360e-08
1.430770339808114635e-03 -9.272781401772468903e-08
1.459931777412172864e-03 -1.064664254752833571e-07
1.449171254339659543e-03 -1.007483084025886475e-07
1.434173456791705114e-03 -9.298332113582608005e-08
1.428375045549989302e-03 -8.756668631879136321e-08
1.452106073901404627e-03 -9.558131362670993470e-08
1.475377523086592426e-03 -1.040539702934623039e-07
1.489946227170314049e-03 -1.117814338029407358e-07
1.479561484280494943e-03 -1.031525399603934768e-07
1.521005235025230150e-03 -1.240609147805568427e-07
1.547269725436509246e-03 -1.353292625738674203e-07
1.569211967737745668e-03 -1.425289857666581667e-07
1.587984999437431219e-03 -1.479433758202970939e-07
1.608843778111523123e-03 -1.610990230044215744e-07
1.640238335972438481e-03 -1.769998576336621392e-07
1.639613991733782170e-03 -1.718186659369196739e-07
1.641728433471902971e-03 -1.687928571509216096e-07
1.677908046571046155e-03 -1.906442271025512046e-07
1.713220140870033844e-03 -2.128472609150979376e-07
1.733018369805191692e-03 -2.271897270558928989e-07
1.724847567701017327e-03 -2.180729608370261104e-07
1.718734866859255575e-03 -2.105698290002654661e-07
1.709301824055848174e-03 -2.008140041547099610e-07
1.713304978570186817e-03 -2.019198758975981084e-07
1.717163922875728594e-03 -2.031758392759554899e-07
1.749383514419471618e-03 -2.286063221283220297e-07
1.786222753526270531e-03 -2.566828860924321855e-07
1.752929039718435431e-03 -2.284363387135146972e-07
1.755754734203055986e-03 -2.293158987364064349e-07
1.747012342879875361e-03 -2.211070730378089263e-07
1.736861094401365548e-03 -2.117648799603310438e-07
1.747871066242565052e-03 -2.205093374871186533e-07
1.740217660864280900e-03 -2.071411833608998448e-07
1.780824308243005635e-03 -2.373538728147780464e-07
1.800030262172630600e-03 -2.489084107300786343e-07
1.808811406171214947e-03 -2.505973011007503709e-07
1.817321935785152706e-03 -2.529113427344762484e-07
1.834801740632090216e-03 -2.692116871445471171e-07
1.852308651068373902e-03 -2.819321234937208497e-07
1.861412535696569575e-03 -2.866042341624608582e-07
1.866812353467324232e-03 -2.878512882628241992e-07
1.874551572691117310e-03 -2.918992202968307745e-07
1.880424262949922801e-03 -2.943461104530160465e-07
1.896282153552207627e-03 -3.108586361984688665e-07
1.883298308427670820e-03 -2.943696591915672365e-07
