# x0 x1
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
6.465788365067845511e-05 0.000000000000000000e+00
9.015824651112656115e-05 0.000000000000000000e+00
1.609763690016028314e-04 0.000000000000000000e+00
1.520613828740753734e-04 0.000000000000000000e+00
1.370807730331743198e-04 0.000000000000000000e+00
1.543428092105043165e-04 0.000000000000000000e+00
1.763511575714456843e-04 0.000000000000000000e+00
1.957834129614221034e-04 -9.347825429122100064e-10
2.702536140225651360e-04 -2.316260454592122288e-09
3.179688145566258333e-04 -3.948575535652672893e-09
3.610884947462142348e-04 -5.434941627237898633e-09
4.006611613005814170e-04 -6.867112626992179603e-09
4.433258494507357731e-04 -8.562900562952757562e-09
4.877106234344396837e-04 -1.053459594236291680e-08
4.724226998166629636e-04 -9.533119173926147101e-09
5.016739579692197984e-04 -1.078776468578954479e-08
5.307119563267513043e-04 -1.227079116449539552e-08
5.754158158226303907e-04 -1.483440028415308152e-08
5.856468534739813717e-04 -1.549799271316391790e-08
6.127975711074008401e-04 -1.712885914990897505e-08
6.389497950792945953e-04 -1.879492804049010793e-08
6.329297292905444695e-04 -1.805990363541747166e-08
6.260517096016266717e-04 -1.722463115351339781e-08
6.847772589607398078e-04 -2.172089091572513991e-08
7.227651914882065806e-04 -2.479872568114939044e-08
7.501750852023253988e-04 -2.698900837386299552e-08
7.400996814723328045e-04 -2.595609727976729840e-08
7.464470569458546249e-04 -2.631770043963306693e-08
7.528568050389114995e-04 -2.672631722619143905e-08
7.589448803470603359e-04 -2.713115206741004710e-08
7.985464540492406100e-04 -3.074217922807157430e-08
7.924240297832421849e-04 -3.005934921302889884e-08
7.981619077580633017e-04 -3.044961752013006243e-08
8.286311620305465610e-04 -3.321661599395247156e-08
8.584061590426996175e-04 -3.596608495718687507e-08
8.624059899245741781e-04 -3.622142752005280971e-08
8.971608859201803511e-04 -3.960237718120510717e-08
9.381323980346200709e-04 -4.349998447341683952e-08
9.495329332954814813e-04 -4.450466080099342229e-08
9.765744585463094485e-04 -4.705883330188219276e-08
1.000370104876247652e-03 -4.930430678972123649e-08
1.026764976323369044e-03 -5.183591098754575347e-08
1.079190103766557900e-03 -5.712835965811480733e-08
1.077816179450239928e-03 -5.459602721392756097e-08
1.087922164516643862e-03 -5.428974323920359246e-08
1.081781142675199321e-03 -5.123625569491596279e-08
1.052591722422558480e-03 -4.472650142063373315e-08
1.024452564155579589e-03 -3.850993104978810024e-08
1.054933839694960351e-03 -4.292451664089956521e-08
1.076429392615746612e-03 -4.465778136585519702e-08
1.065136108367163497e-03 -4.133938229908201967e-08
1.065899250927262402e-03 -4.001838607498825566e-08
1.074764733340650112e-03 -4.028503795647418493e-08
1.084594499586106998e-03 -4.095087199859077486e-08
1.096111788862314538e-03 -4.297990791887753922e-08
1.104328486151502208e-03 -4.361105680681652159e-08
1.125937781240292108e-03 -4.569445799216594364e-08
1.113551605874735532e-03 -4.021108723775789972e-08
1.099619695852060465e-03 -3.414833230892923025e-08
1.102293830976678159e-03 -3.224451222486566652e-08
1.113550770128885837e-03 -3.482452523044087190e-08
1.123127916182806727e-03 -3.539174503684932628e-08
1.137761913534171424e-03 -3.743521715980783712e-08
1.164623188751790937e-03 -4.281794629586724130e-08
1.162561680066125699e-03 -4.084813868297719120e-08
1.157939954470825266e-03 -3.817756998906238404e-08
1.186755736877452344e-03 -4.593839520971803983e-08
1.197824740943702121e-03 -4.785584312581368289e-08
1.182190514308098994e-03 -4.240733296110354637e-08
1.207257574734294870e-03 -4.672160824545672184e-08
1.232266805701413229e-03 -4.982288516901228429e-08
1.253836542667344581e-03 -5.186429740964049150e-08
1.291806898387459854e-03 -6.464182242894005892e-08
1.262977880646497112e-03 -5.057637208086200214e-08
1.288293348858608918e-03 -5.637900809835612319e-08
1.282962187597078618e-03 -5.133234810978888130e-08
1.305883799153115732e-03 -5.738783818365511836e-08
1.329427378543419263e-03 -6.439159535134786206e-08
1.345752517768906932e-03 -7.097505607010534685e-08
1.369812686258286075e-03 -7.894364507119239595e-08
1.368910261262678034e-03 -7.688770228331070742e-08
1.370086422616065367e-03 -7.564107123103853473e-08
1.390355964244374687e-03 -8.296288813063436156e-08
1.409561842681217054e-03 -9.007342102929199461e-08
1.419934151117165306e-03 -9.462187575764190259e-08
1.419286426731938919e-03 -9.322304278613803528e-08
1.426610270061785032e-03 -9.558110349364274537e-08
1.449351770180563838e-03 -1.051562986674319468e-07
1.441983951397477924e-03 -1.010121412693028231e-07
1.430770339173231646e-03 -9.501731133064963381e-08
1.459931776875497559e-03 -1.085631976673977772e-07
1.449171253751527352e-03 -1.029512919269053252e-07
1.434173456136658784e-03 -9.532325746104665578e-08
1.428375044781764192e-03 -9.008447969487650639e-08
1.452106072987646842e-03 -9.824887618802268819e-08
1.475377522143961253e-03 -1.066955748361047080e-07
1.489946226317988244e-03 -1.142681378508155270e-07
1.479561483208189721e-03 -1.059540190404445260e-07
1.521005234157517347e-03 -1.264901811258581221e-07
1.547269724582030215e-03 -1.376353262778380491e-07
1.569211966638697515e-03 -1.449908360199159069e-07
1.587984998202031850e-03 -1.504315584091534862e-07
1.608843777132083503e-03 -1.632239436951087585e-07
1.640238335140560295e-03 -1.788122286309731395e-07
1.639613990609049485e-03 -1.739213600181972539e-07
1.641728432108699584e-03 -1.711189236524147634e-07
1.677908045588676587e-03 -1.924034113901624745e-07
1.713220140312806186e-03 -2.140004943605831457e-07
1.733018369601335880e-03 -2.278900241386257750e-07
1.724847567157345449e-03 -2.191510713653118313e-07
1.718734866019948869e-03 -2.119713395834169429e-07
1.709301822870898250e-03 -2.026057699103379037e-07
1.713304977347846446e-03 -2.037271652955307728e-07
1.717163921628866823e-03 -2.049867544222616626e-07
1.749383513874451209e-03 -2.295553852554862467e-07
1.786222753723048237e-03 -2.567062309429806140e-07
1.752929039070568904e-03 -2.294677688555813155e-07
1.755754733534800388e-03 -2.303523783304543584e-07
1.747012341941799355e-03 -2.224555244379550344e-07
1.736861093161482785e-03 -2.134642652085377844e-07
1.747871065250989741e-03 -2.218994403008809014e-07
1.740217659171960137e-03 -2.090490748278121138e-07
1.780824307256794956e-03 -2.382642727760794880e-07
1.800030261394674124e-03 -2.493852078088308771e-07
1.808811405375732777e-03 -2.508879135313770586e-07
1.817321934982091746e-03 -2.530301155487019381e-07
1.834801740369078815e-03 -2.687626894742336759e-07
1.852308651146094285e-03 -2.810055889952819072e-07
1.861412535843188837e-03 -2.854788602526120982e-07
1.866812353571373163e-03 -2.866454321415785286e-07
1.874551572859328675e-03 -2.905211779986945321e-07
1.880424263132301653e-03 -2.928530501556642521e-07
1.896282154319359594e-03 -3.088077231641025974e-07
1.883298308552155444e-03 -2.928496669149579863e-07
