# x0 x1
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
2.078089933529330313e-05 0.000000000000000000e+00
1.228960087151444411e-05 0.000000000000000000e+00
3.068120342722718450e-05 0.000000000000000000e+00
3.547856832520622673e-05 0.000000000000000000e+00
4.603857242865537513e-05 0.000000000000000000e+00
4.617822337555473804e-05 0.000000000000000000e+00
5.069123778707012424e-05 0.000000000000000000e+00
6.345172536988717487e-05 0.000000000000000000e+00
7.483303276835918624e-05 0.000000000000000000e+00
8.021946790095879469e-05 0.000000000000000000e+00
9.319181970895755397e-05 0.000000000000000000e+00
9.340673140293880375e-05 0.000000000000000000e+00
1.084505465658346991e-04 0.000000000000000000e+00
1.187562801821502123e-04 0.000000000000000000e+00
1.381772857898736070e-04 0.000000000000000000e+00
1.568486959599100497e-04 0.000000000000000000e+00
1.766415876786595930e-04 0.000000000000000000e+00
1.772061228051118747e-04 0.000000000000000000e+00
1.858842458788952719e-04 0.000000000000000000e+00
1.939737040368834061e-04 0.000000000000000000e+00
2.127607151175827066e-04 -3.317431467727688455e-09
2.231427189229304500e-04 -5.150697332850456021e-09
2.448923516408097584e-04 -8.991271848928661192e-09
2.451294460245289600e-04 -9.033138240873232353e-09
2.541516062006400189e-04 -1.062628139422237076e-08
2.707820290354345490e-04 -1.356290009300215294e-08
2.829027910542204695e-04 -1.570319783175572700e-08
3.032248677488340468e-04 -1.929169290565000226e-08
3.211553856826119841e-04 -2.245788385378225873e-08
3.215131215475492028e-04 -2.252105325366070259e-08
3.557269711877893170e-04 -2.856257316021155904e-08
3.751437053938104569e-04 -3.199120184302178926e-08
4.184210767904120122e-04 -4.746087524154381338e-08
4.306431367442922439e-04 -5.182970055699560994e-08
4.525319879751009758e-04 -6.369762642221681961e-08
4.530519102582826452e-04 -6.397952331335157826e-08
4.668672588864754497e-04 -7.147007325554331953e-08
4.416293754954425969e-04 -5.778633417204600965e-08
4.461648685655341447e-04 -6.024543515228884520e-08
4.583731253117410563e-04 -6.686463524094591649e-08
4.665646649505407429e-04 -7.130600971648086713e-08
4.667652351032842333e-04 -7.145466765308157637e-08
4.740218017193844908e-04 -7.829241776213027003e-08
4.870257316971078848e-04 -9.081787018491881130e-08
5.221753549801801727e-04 -1.246741686166441372e-07
5.376971123015730552e-04 -1.396248053226419057e-07
5.466252985439054362e-04 -1.482244803587041977e-07
5.468387434723808935e-04 -1.484300716146617724e-07
5.613364739109026613e-04 -1.623943603456219743e-07
5.809302629324319131e-04 -1.812671989868437900e-07
6.009230957963469354e-04 -2.005243987151348997e-07
6.132327580218919051e-04 -2.123811288583138533e-07
6.475279752404061815e-04 -2.454144589620262959e-07
6.489969253801257084e-04 -2.468293593127682904e-07
6.531899096307447342e-04 -2.508680633684344343e-07
6.653405663783875995e-04 -2.625716386152214840e-07
6.766847297485135580e-04 -2.734983952812651336e-07
6.866724868777889955e-04 -2.831186544604065562e-07
7.054568880580128990e-04 -3.012118865584355815e-07
7.058460349809468409e-04 -3.015867148816451296e-07
7.182339473366957218e-04 -3.135188159538143216e-07
7.409934831129426748e-04 -3.354409181966351380e-07
7.506161331839978582e-04 -3.447095043742458062e-07
7.725020089033972229e-04 -3.701467768838515310e-07
7.830784777126027513e-04 -3.824394775616058569e-07
7.833333258114059472e-04 -3.827356795788761272e-07
7.994921835650645788e-04 -4.015166172664383115e-07
8.019000900579932112e-04 -4.043152520765584297e-07
8.092065044591694551e-04 -4.128072702426896023e-07
8.132149399922686305e-04 -4.174661501659751024e-07
8.302697074884393767e-04 -4.372883758767572938e-07
8.307901200278902751e-04 -4.378932351820532623e-07
8.394877089951736406e-04 -4.480021722688713182e-07
8.501901551729134894e-04 -4.604412925230928602e-07
8.582654583104899109e-04 -4.698269661484862766e-07
8.638861851901385221e-04 -4.763597621477323354e-07
8.687370991652538761e-04 -4.819978285558445769e-07
8.688835194223352033e-04 -4.821680082657202799e-07
8.814764004179358571e-04 -4.968043220999523855e-07
8.838912263724169440e-04 -4.996109991849801728e-07
9.066261887556701683e-04 -5.260351387100820227e-07
9.237271333311983506e-04 -5.459110346036969398e-07
9.326494450636109868e-04 -5.562811599696131444e-07
9.329718355260576248e-04 -5.566558643749975676e-07
9.395732838061836029e-04 -5.643285223491441852e-07
9.517841949394236596e-04 -5.785208844949038798e-07
9.760804571028754541e-04 -6.067596741846730847e-07
9.809252070857674838e-04 -6.133548547200086591e-07
9.882012733934898881e-04 -6.232597974014589832e-07
9.884745737758621458e-04 -6.236860886649928535e-07
1.000889427935697327e-03 -6.430506567656479852e-07
1.021894526685539770e-03 -6.758142043648013322e-07
1.043869972501227771e-03 -7.100912898272206796e-07
1.059255571771927163e-03 -7.340895970977750760e-07
1.063267151620736701e-03 -7.403468201125092035e-07
1.063433528312137657e-03 -7.406063328485844414e-07
1.074379991254872761e-03 -7.576805186897418063e-07
1.080041326155835530e-03 -7.665110135001428010e-07
1.094528725718393360e-03 -7.891083176503732707e-07
1.110700003591437749e-03 -8.143321187208920798e-07
1.121142233263107716e-03 -8.306198064372672000e-07
1.121894187200945516e-03 -8.317926968353617843e-07
1.137228325923067291e-03 -8.557107364455313898e-07
1.150131609817066835e-03 -8.758371524686703492e-07
1.171071867347426177e-03 -9.084995613678242274e-07
1.184070146370049936e-03 -9.313453270619576818e-07
1.200143073479682278e-03 -9.595950919828698973e-07
1.201490244096367187e-03 -9.619628780724925506e-07
1.214835447902882148e-03 -9.854183985128097913e-07
1.219633061606368576e-03 -9.938506808457282525e-07
1.231717122769976922e-03 -1.015089617900154360e-06
1.264208071521792133e-03 -1.072195685639746406e-06
1.272747107508656128e-03 -1.087203889038837063e-06
1.273466758193092085e-03 -1.088468746554945873e-06
1.276118199151910155e-03 -1.093630010400940309e-06
1.287330419500592625e-03 -1.115885579983718732e-06
1.291339562010831608e-03 -1.124490454228989519e-06
1.298607280462598908e-03 -1.141512088064784057e-06
1.322401531119688769e-03 -1.201956402273027646e-06
1.323378975003029106e-03 -1.204439393902265556e-06
1.337126431626430457e-03 -1.242125315447275925e-06
1.351384310854131460e-03 -1.281598582115185767e-06
1.368510955801340067e-03 -1.329014092678237262e-06
1.384610161452477350e-03 -1.373585113912180330e-06
1.401804633140574892e-03 -1.421188404367848956e-06
1.402750981813950804e-03 -1.423808392442401900e-06
1.416480898076228744e-03 -1.461819981493879375e-06
1.427855314610966628e-03 -1.493310315357507196e-06
1.427855314610966628e-03 -1.493310315357507196e-06
1.436861536251526688e-03 -1.518244247172375674e-06
1.453041904426343898e-03 -1.566278419181091941e-06
1.453901049798704504e-03 -1.568828938189719563e-06
1.463305905762460508e-03 -1.596748851024790711e-06
1.475509800776808860e-03 -1.632978186844718575e-06
1.468119790872382275e-03 -1.611039686863746685e-06
1.477829955530372222e-03 -1.639865960430300932e-06
