# x0 x1
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
2.078089933529330313e-05 0.000000000000000000e+00
1.228960087151444411e-05 0.000000000000000000e+00
3.068120342722718450e-05 0.000000000000000000e+00
3.547856832520622673e-05 0.000000000000000000e+00
4.603857242865537513e-05 0.000000000000000000e+00
4.617822337555473804e-05 0.000000000000000000e+00
5.069123778707012424e-05 0.000000000000000000e+00
6.345172536988717487e-05 0.000000000000000000e+00
7.483303276835918624e-05 0.000000000000000000e+00
8.021946790095879469e-05 0.000000000000000000e+00
9.319181970895755397e-05 0.000000000000000000e+00
9.340673140293880375e-05 0.000000000000000000e+00
1.084505465658346991e-04 0.000000000000000000e+00
1.187562801821502123e-04 0.000000000000000000e+00
1.381772857898736070e-04 0.000000000000000000e+00
1.568486959599100497e-04 0.000000000000000000e+00
1.766415876786595930e-04 0.000000000000000000e+00
1.772061228051118747e-04 0.000000000000000000e+00
1.858842458788952719e-04 0.000000000000000000e+00
1.939737040368834061e-04 0.000000000000000000e+00
2.127607151067886066e-04 -3.378006588831451368e-09
2.231427189061713679e-04 -5.244747237947653870e-09
2.448923516115544602e-04 -9.155449281506876117e-09
2.451294459951374317e-04 -9.198080138908200120e-09
2.541516061660648116e-04 -1.082031352076350652e-08
2.707820289913043222e-04 -1.381055383465264439e-08
2.829027910031262495e-04 -1.598993265043353408e-08
3.032248676860637825e-04 -1.964395237066821696e-08
3.211553856095396850e-04 -2.286795684169809145e-08
3.215131214742713390e-04 -2.293227969239682179e-08
3.557269710948538920e-04 -2.908411560804998080e-08
3.751437052897191879e-04 -3.257534983364278004e-08
4.184210765844286156e-04 -4.832749396823400648e-08
4.306431365095332543e-04 -5.277609248062551788e-08
4.525319876217743956e-04 -6.486072244021048548e-08
4.530519099021397414e-04 -6.514776666805690411e-08
4.668672584554974967e-04 -7.277509138116846659e-08
4.416293752011733222e-04 -5.884149210143510242e-08
4.461648682466970114e-04 -6.134549538869639842e-08
4.583731249267742041e-04 -6.808555971065883624e-08
4.665646645212019410e-04 -7.260803210038548209e-08
4.667652346719152086e-04 -7.275940447766176402e-08
4.740218011692925635e-04 -7.972200944005685359e-08
4.870257309247097888e-04 -9.247617210803579889e-08
5.221753536068885013e-04 -1.269506743422418277e-07
5.376971106629322263e-04 -1.421743042840416238e-07
5.466252967526346370e-04 -1.509310062856510737e-07
5.468387416774612118e-04 -1.511403515638165409e-07
5.613364718681398925e-04 -1.653596231721821596e-07
5.809302605547072684e-04 -1.845770730423939452e-07
6.009230930768387231e-04 -2.041859022945435988e-07
6.132327550919463395e-04 -2.162591320551949765e-07
6.475279717241734121e-04 -2.498956388564397116e-07
6.489969218387807567e-04 -2.513363747774441629e-07
6.531899060177193822e-04 -2.554488241130127208e-07
6.653405625576430974e-04 -2.673661024240840778e-07
6.766847257338371628e-04 -2.784923777272094374e-07
6.866724826923687559e-04 -2.882882993703792048e-07
7.054568835514675885e-04 -3.067119073630065647e-07
7.058460304677489743e-04 -3.070935799162535831e-07
7.182339426117227048e-04 -3.192435568518836143e-07
7.409934779988884210e-04 -3.415659487776481634e-07
7.506161279054414034e-04 -3.510037759970748700e-07
7.725020030800667983e-04 -3.769055238639894520e-07
7.830784716260073310e-04 -3.894226847914593779e-07
7.833333197184669684e-04 -3.897242953499856371e-07
7.994921770699062180e-04 -4.088481661385605903e-07
8.019000835028982027e-04 -4.116979030038604359e-07
8.092064977222063627e-04 -4.203449823374378461e-07
8.132149331555293395e-04 -4.250889317160357982e-07
8.302697002271800745e-04 -4.452731040689430817e-07
8.307901127536771423e-04 -4.458890078854712252e-07
8.394877015044637653e-04 -4.561825304919687184e-07
8.501901474158027805e-04 -4.688487845641931372e-07
8.582654503523721307e-04 -4.784058371811467244e-07
8.638861770921120410e-04 -4.850579196626534081e-07
8.687370909464804496e-04 -4.907989351156543837e-07
8.688835111999171227e-04 -4.909722222452238422e-07
8.814763918820610507e-04 -5.058757898542178499e-07
8.838912177764333186e-04 -5.087337158434442867e-07
9.066261795937774612e-04 -5.356403505591316860e-07
9.237271237436362695e-04 -5.558791730929173865e-07
9.326494352539585475e-04 -5.664386531816267530e-07
9.329718257083804631e-04 -5.668201995533623065e-07
9.395732738241859526e-04 -5.746329574754378834e-07
9.517841846534770859e-04 -5.890844669993694727e-07
9.760804462121565718e-04 -6.178388867326573087e-07
9.809251960296158299e-04 -6.245544928485066853e-07
9.882012620888839822e-04 -6.346402961547691046e-07
9.884745624590041049e-04 -6.350743713390627976e-07
1.000889416062277978e-03 -6.547925292890501697e-07
1.021894513870455923e-03 -6.881543271460433602e-07
1.043869958700978633e-03 -7.230572995077318907e-07
1.059255557281937226e-03 -7.474938069905459719e-07
1.063267136950906463e-03 -7.538652845825842374e-07
1.063433513634848542e-03 -7.541295359252099568e-07
1.074379976086850758e-03 -7.715154900829991845e-07
1.080041310734014375e-03 -7.805072264616763020e-07
1.094528709647098023e-03 -8.035171490255095278e-07
1.110699986795179572e-03 -8.292015273716872363e-07
1.121142215998721615e-03 -8.457866222399113691e-07
1.121894169902848968e-03 -8.469809291827483771e-07
1.137228307937536908e-03 -8.713357033473951537e-07
1.150131591253078598e-03 -8.918296202810748180e-07
1.171071847844680405e-03 -9.250884326828241858e-07
1.184070126127418797e-03 -9.483513535126690501e-07
1.200143052322151039e-03 -9.771169485737119296e-07
1.201490222862152497e-03 -9.795279695516187999e-07
1.214835425909034433e-03 -1.003411779021223315e-06
1.219633039339432018e-03 -1.011998031675296343e-06
1.231717099815193882e-03 -1.033624783775535690e-06
1.264208046717565752e-03 -1.091773586950515995e-06
1.272747082218372589e-03 -1.107055834529589606e-06
1.273466732861844568e-03 -1.108343787870800225e-06
1.276118173635535985e-03 -1.113599294441362822e-06
1.287330393170218112e-03 -1.136261242281204606e-06
1.291339535340145766e-03 -1.145023238229720906e-06
1.298607253057326629e-03 -1.162355680477018079e-06
1.322401500885127604e-03 -1.223903683980764164e-06
1.323378944652243419e-03 -1.226432014056105879e-06
1.337126399372051168e-03 -1.264806065388348540e-06
1.351384276586076920e-03 -1.305000098010347709e-06
1.368510919114447177e-03 -1.353281396702796458e-06
1.384610122491853994e-03 -1.398666266836418643e-06
1.401804591751534042e-03 -1.447138774206707723e-06
1.402750940291254932e-03 -1.449806602208473753e-06
1.416480854614422975e-03 -1.488512267569358974e-06
1.427855269542724088e-03 -1.520577602248671891e-06
1.427855269542724088e-03 -1.520577602248671891e-06
1.436861489911313338e-03 -1.545966817617975664e-06
1.453041855458584580e-03 -1.594878073919999908e-06
1.453901000691427883e-03 -1.597475164360354354e-06
1.463305855127920111e-03 -1.625904883360372496e-06
1.475509748160465937e-03 -1.662795752003201185e-06
1.468119739456110210e-03 -1.640456664004420806e-06
1.477829902537256901e-03 -1.669809293511392566e-06
