# t x0
0.000000000000000000e+00 -3.193540392417235779e-02
1.000208854675292969e-01 -3.226265469272808495e-02
1.992440223693847656e-01 -3.260555409715834574e-02
2.995939254760742188e-01 -3.297149879469681716e-02
3.992760181427001953e-01 -3.326933438156903788e-02
4.991900920867919922e-01 -3.355471827271904600e-02
5.987260341644287109e-01 -3.388248914874546908e-02
6.982169151306152344e-01 -3.420964024840619094e-02
7.990229129791259766e-01 -3.458307555999792088e-02
8.985750675201416016e-01 -3.482100550353941365e-02
9.986460208892822266e-01 -3.508810680710840180e-02
1.097505092620849609e+00 -3.535411561023035082e-02
1.198259115219116211e+00 -3.571180004155723176e-02
1.297715902328491211e+00 -3.598918139850020709e-02
1.397010087966918945e+00 -3.630660544978255716e-02
1.498179912567138672e+00 -3.660330612219214741e-02
1.597156047821044922e+00 -3.687782260117090233e-02
1.696788072586059570e+00 -3.720822950755479919e-02
1.797591924667358398e+00 -3.760336725890226633e-02
1.897088050842285156e+00 -3.785191501826377924e-02
1.996706008911132812e+00 -3.825017438466819103e-02
2.097362995147705078e+00 -3.856384662212557907e-02
2.196752071380615234e+00 -3.891192925690079712e-02
2.296181917190551758e+00 -3.923246038136329189e-02
2.396888971328735352e+00 -3.954936622247866296e-02
2.496690034866333008e+00 -3.986931862940873428e-02
2.596407890319824219e+00 -4.019208309263934409e-02
2.695847034454345703e+00 -4.048520050931584541e-02
2.795783996582031250e+00 -4.085711138727642078e-02
2.896039009094238281e+00 -4.120362307974157617e-02
2.995476007461547852e+00 5.203917992960610528e-02
3.094981908798217773e+00 1.404175964494709938e-01
3.194869041442871094e+00 2.267786469147403117e-01
3.295509099960327148e+00 3.084135339105670282e-01
3.394902944564819336e+00 3.961502890483126760e-01
3.494534969329833984e+00 4.729067259174303817e-01
3.594547986984252930e+00 5.430869637655002524e-01
3.694365978240966797e+00 6.093167498801658200e-01
3.795253038406372070e+00 6.814720417838662225e-01
3.893734931945800781e+00 7.487820718844679924e-01
3.994878053665161133e+00 8.171299984386418691e-01
4.093904972076416016e+00 8.839278123890839112e-01
4.193922042846679688e+00 8.770391560201958869e-01
4.295047044754028320e+00 8.686193036349327823e-01
4.394160985946655273e+00 8.666068561878617071e-01
4.493686914443969727e+00 8.651045398817442944e-01
4.593071937561035156e+00 8.613076459606512358e-01
4.693820953369140625e+00 8.589814547748425566e-01
4.793338060379028320e+00 8.564573353093630770e-01
4.893734931945800781e+00 8.544860800129461254e-01
4.993134975433349609e+00 8.535885124656950040e-01
5.093513011932373047e+00 8.527364489117970070e-01
5.193017005920410156e+00 8.530112214896500289e-01
5.293030977249145508e+00 9.188277647568778850e-01
5.393045902252197266e+00 9.732611334427672123e-01
5.491923093795776367e+00 1.033132271348637499e+00
5.591991901397705078e+00 1.095904031501863107e+00
5.692434072494506836e+00 1.159477778252288260e+00
5.791826963424682617e+00 1.219814324491190094e+00
5.891736030578613281e+00 1.275825797846857901e+00
5.991368055343627930e+00 1.342237157600336017e+00
6.092397928237915039e+00 1.405276027150152096e+00
6.191787004470825195e+00 1.463230438188238169e+00
6.291682958602905273e+00 1.521415607011544990e+00
6.390672922134399414e+00 1.581734510858896936e+00
6.490993976593017578e+00 1.643524002189167943e+00
6.590504884719848633e+00 1.707053987175841891e+00
6.691231012344360352e+00 1.766783825012814724e+00
6.790743112564086914e+00 1.815042186420030568e+00
6.891361951828002930e+00 1.838774591810509618e+00
6.990626096725463867e+00 1.823399362218546482e+00
7.090893983840942383e+00 1.820015673742974238e+00
7.190527915954589844e+00 1.820248020608627115e+00
7.290239095687866211e+00 1.816977050608588717e+00
7.390837907791137695e+00 1.814820780048243209e+00
7.491123914718627930e+00 1.812694899087129219e+00
7.589842081069946289e+00 1.811228064873125154e+00
7.689718008041381836e+00 1.810236832809209329e+00
7.788974046707153320e+00 1.809319092004115115e+00
7.890017032623291016e+00 1.809108864399123551e+00
7.989825010299682617e+00 1.809384628532858974e+00
8.089776039123535156e+00 1.809568921005843212e+00
8.189537048339843750e+00 1.809963976383839102e+00
8.289468050003051758e+00 1.810363700079678173e+00
8.389431953430175781e+00 1.813184261042556367e+00
8.488837003707885742e+00 1.815145574259836136e+00
8.589353084564208984e+00 1.817343890766443870e+00
8.688463926315307617e+00 1.817222212678236914e+00
8.789016008377075195e+00 1.876969523397279183e+00
8.888062953948974609e+00 1.923480667865480331e+00
8.988399982452392578e+00 1.971019779093454938e+00
9.088639020919799805e+00 2.033856472321702746e+00
9.187824964523315430e+00 2.095093273547131929e+00
9.287626028060913086e+00 2.155253352018481117e+00
9.387406110763549805e+00 2.206406355617957615e+00
9.486845016479492188e+00 2.253972690293779113e+00
9.587755918502807617e+00 2.304265888926705586e+00
9.686652898788452148e+00 2.353476854134029406e+00
9.786650896072387695e+00 2.401705452371809102e+00
