# x0 x1
-8.519316950227986759e-13 0.000000000000000000e+00
-2.565539391165448592e-05 0.000000000000000000e+00
-1.213065094716736096e-04 0.000000000000000000e+00
-2.864647632483348144e-04 3.406751367614799878e-08
-4.779432628414874407e-04 6.970798005557156667e-08
-7.552975065257635416e-04 1.967907122587387266e-07
-9.738031475088027803e-04 4.104099962312105262e-07
-1.100396871910845403e-03 7.228308524830987712e-07
-1.328997380631254327e-03 8.348944606011082196e-07
-1.528489380578830232e-03 9.516182105781668086e-07
-1.719646354800209199e-03 1.265509944659837888e-06
-1.874614088362415399e-03 1.442482524748130714e-06
-1.994668095502050934e-03 1.532875687711023991e-06
-2.053778322830984628e-03 1.580408179074381206e-06
-2.199976299748480999e-03 1.896296724640947642e-06
-2.347941003917304939e-03 2.275362300164093462e-06
-2.501232173307254766e-03 2.426650108566320149e-06
-2.647039676636059151e-03 2.762074951098576076e-06
-2.817898223031714295e-03 3.036305281364227175e-06
-2.973128281981248042e-03 3.766640549119619360e-06
-3.115053784906101492e-03 4.416210865872866696e-06
-3.302048209233066339e-03 4.717126048357340071e-06
-3.413794714333418315e-03 5.116837734329880108e-06
-3.465036097117494066e-03 5.518994266313222797e-06
-3.577619652483800261e-03 5.829359918016451195e-06
-3.597907644577751432e-03 5.833282056003647152e-06
-3.693912151348944378e-03 6.391644626764394531e-06
-3.790365247190627309e-03 6.657761498788502027e-06
-4.078375437154873467e-03 7.605428825506688243e-06
-3.777559094544535607e-03 6.556092048367601032e-06
-4.084805796293807315e-03 7.963490191582047755e-06
-4.229952385101752935e-03 8.521513294212090071e-06
-4.604342918359084942e-03 9.935108484108598766e-06
-4.354518407517057356e-03 8.907631163827202768e-06
-4.678357208327598403e-03 1.018484015060445080e-05
-5.238888211360214625e-03 1.241010280805260499e-05
-4.836512848953792090e-03 1.079977644981513955e-05
-5.539173598163354452e-03 1.360486657250179951e-05
-5.364711564961893546e-03 1.290735217592150252e-05
-5.236124616225923574e-03 1.254652554129877422e-05
-5.889910964935498629e-03 1.523067244000515558e-05
-4.680800874697309093e-03 1.208239456594341028e-05
1.113766119267794313e-01 -9.043186682623903950e-04
1.922533213792599338e-01 -2.392173669030881952e-03
2.745434009712419687e-01 -4.152936528529133087e-03
3.617839917384427784e-01 -6.289376571751693901e-03
4.420150391437301374e-01 -8.687418138970556120e-03
5.211641090007839150e-01 -1.116325294399300207e-02
5.982886805970403232e-01 -1.367459186326153153e-02
5.615879545354403035e-01 -1.265843837658121515e-02
5.553632399632163485e-01 -1.250197904872217373e-02
5.894975952188666879e-01 -1.406112669596316575e-02
5.706583890477014975e-01 -1.271005000320271985e-02
5.678556152856075734e-01 -1.395437554231986066e-02
5.679984835752833749e-01 -1.486724107614759149e-02
5.678542819356090510e-01 -1.517478560865190285e-02
6.825273431761481602e-01 1.337504039847481514e-02
7.621398079349579469e-01 3.457858137412408994e-02
8.390061559498903643e-01 5.561826970108603441e-02
9.138883883870834168e-01 7.632990521715836418e-02
9.895175243009552979e-01 9.778182080655366260e-02
1.064517605582048665e+00 1.192262419561022219e-01
1.143328604130283255e+00 1.414026490607059316e-01
1.218991990690933003e+00 1.625475208670634497e-01
