# x0 x1
-8.519316950227986759e-13 0.000000000000000000e+00
-2.565539391165448592e-05 0.000000000000000000e+00
-1.213065094716736096e-04 0.000000000000000000e+00
-2.864647630912028572e-04 3.711650420990225675e-08
-4.779432621070169051e-04 7.671722609526515757e-08
-7.552975020119487640e-04 2.161585570768126050e-07
-9.738031312061070418e-04 4.525792696398419008e-07
-1.100396824425660565e-03 7.985712696591386271e-07
-1.328997325723615562e-03 9.220264225004199144e-07
-1.528489320816746929e-03 1.047776815181278408e-06
-1.719646253428345822e-03 1.393016071371997393e-06
-1.874613964464523020e-03 1.587949149853815099e-06
-1.994667966733173863e-03 1.685775843401588015e-06
-2.053778192170787557e-03 1.736524982488612022e-06
-2.199976113227663978e-03 2.086372045703245049e-06
-2.347940738606262272e-03 2.508517717262548869e-06
-2.806191304167890508e-03 3.141054638688077760e-06
-2.424388816996295246e-03 2.682083522152395902e-06
-3.145605597768057812e-03 3.905228050762478099e-06
-2.732164464559432189e-03 3.697708037789582105e-06
-3.461308296243415829e-03 5.748162612239268790e-06
-3.048930819161263604e-03 4.491673801160399939e-06
-3.697890595013989153e-03 6.440328824811014077e-06
-3.246618208960282397e-03 5.400546142670703653e-06
-3.878184219642429476e-03 7.382899258956732744e-06
-3.584731363983007651e-03 6.339614642776948388e-06
-3.526851814365663997e-03 6.427556037596958926e-06
-4.058091543658253614e-03 8.316683071514799976e-06
-3.872787082157275271e-03 7.581352795635042547e-06
-3.980380778349753082e-03 7.969285681057919395e-06
-4.116285397660710693e-03 8.905561442523394803e-06
-4.250522180823898023e-03 9.430654850601063568e-06
-4.376770827430736220e-03 9.916519387008671890e-06
-4.596473004362132408e-03 1.083947401992487022e-05
-4.728854167160036898e-03 1.140450603455011011e-05
-4.950854885654470093e-03 1.236716896257880705e-05
-5.102752615870238817e-03 1.303033857463047706e-05
-5.263052006729176946e-03 1.373253632275856339e-05
-5.371482140503265612e-03 1.420861333187190689e-05
-5.492723911569753412e-03 1.493347289844750020e-05
-5.609306391639938896e-03 1.544281690798754322e-05
-4.668933851680150127e-03 1.314339274322920019e-05
1.114404383332095877e-01 -9.902984409776184865e-04
1.923246445158200979e-01 -2.627939215223363580e-03
2.746266505011914494e-01 -4.569345289613002681e-03
3.618893086820316740e-01 -6.911608760143459103e-03
4.421063143427815811e-01 -9.539601001632754679e-03
5.212437207928122263e-01 -1.225528142464896164e-02
5.983549029692980525e-01 -1.500396567903448594e-02
5.616506239385750110e-01 -1.390243159664495028e-02
5.554217377142766088e-01 -1.374735980006826404e-02
5.895464237472329838e-01 -1.546165040428417424e-02
5.707153482446607473e-01 -1.389507838426972709e-02
5.679184190211126193e-01 -1.516568185433148259e-02
5.680791815029354597e-01 -1.617802069362445430e-02
5.679463604559459311e-01 -1.653218668845542541e-02
6.821620704441956340e-01 1.378387092019784863e-02
7.613954072177373522e-01 3.636746194567128804e-02
8.378720134736191705e-01 5.878894227474579237e-02
9.123640957976453247e-01 8.087081259091827290e-02
9.875623645868452094e-01 1.037881639643356141e-01
1.062118150029039310e+00 1.267300541116905266e-01
1.140478246608627622e+00 1.504504534581540542e-01
1.215715102999411323e+00 1.730669982187883205e-01
