# x0 x1
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
-4.912043204283829901e-06 0.000000000000000000e+00
-1.160948543627570719e-05 0.000000000000000000e+00
-2.019642218978130171e-05 0.000000000000000000e+00
-3.111441656969928844e-05 0.000000000000000000e+00
-4.242789602935484483e-05 0.000000000000000000e+00
-4.127450322511484271e-05 0.000000000000000000e+00
-4.854812717841864471e-05 0.000000000000000000e+00
-5.692779520634594055e-05 0.000000000000000000e+00
-7.144570975350319380e-05 0.000000000000000000e+00
-7.825057097620994793e-05 0.000000000000000000e+00
-8.479092899137250958e-05 0.000000000000000000e+00
-6.868642265806856396e-05 0.000000000000000000e+00
-7.419012550710327874e-05 0.000000000000000000e+00
-6.990195045429453973e-05 0.000000000000000000e+00
-6.691879269348300957e-05 0.000000000000000000e+00
-6.192305952205495170e-05 0.000000000000000000e+00
-5.588753597368603546e-05 0.000000000000000000e+00
-4.254034518066693673e-05 0.000000000000000000e+00
-5.355693060940170031e-05 0.000000000000000000e+00
-4.842055395567198357e-05 1.477583289692852694e-09
-5.720467945511349331e-05 4.083880270991375063e-09
-4.541736722872263262e-05 6.129369331227972381e-09
-3.326352905452121731e-05 7.686529948007761460e-09
-1.561925206519491644e-05 7.030611894516832065e-09
-6.410585568478554381e-06 8.069006554912402909e-09
-7.517572963700802977e-06 9.453797969231900370e-09
4.729625419521376294e-06 9.990754877496112584e-09
1.143559289610059776e-05 1.072054265881335910e-08
1.624059953428064001e-05 1.149660284319169172e-08
8.781788876048908933e-05 6.233788563278154025e-09
1.010454462053916923e-04 6.018362919071320261e-09
1.641369258697965229e-04 3.554645857297024897e-09
1.542033469104540856e-04 8.840554193947760720e-09
1.562826426345008629e-04 1.845913261026402693e-08
1.591727945190424221e-04 2.970609625198702996e-08
1.900490782971416882e-04 2.583726059444375374e-08
9.904697143771129184e-05 5.177039295569848534e-08
7.134363205881001928e-05 6.613205970367110070e-08
7.148487062454448541e-05 7.126749188101819197e-08
6.246093547987636475e-05 7.806708141198898671e-08
5.312514594588091334e-05 8.746101622998057234e-08
6.980488692780169411e-05 8.382418933807376620e-08
7.691973901442405103e-05 9.442772009265916450e-08
1.365212025543872335e-04 8.261680270420150133e-08
1.463458282313174954e-04 8.990943138118848001e-08
1.336834562361344301e-04 1.106727257798546413e-07
1.205036346590867131e-04 1.308879622723065291e-07
1.543491999555058974e-04 1.131109924052545064e-07
1.712863677583072457e-04 1.121161738855131926e-07
1.856324342062487835e-04 1.125872947785549743e-07
1.818791493764211696e-04 1.238212882060989119e-07
2.280216984638245019e-04 1.002319987621343451e-07
2.721915100719335531e-04 7.636770506330099685e-08
2.811258996499697176e-04 7.100382792184543777e-08
2.792963279685315684e-04 7.784213145563808244e-08
2.724830653922747249e-04 8.829246516328909260e-08
2.620104426154345047e-04 1.010213850990846788e-07
2.731408132530875978e-04 9.665806664001469909e-08
2.870403811446188666e-04 8.913173764931680200e-08
3.181149707074746170e-04 6.479340283389826443e-08
3.450495985885506300e-04 4.564206755090768534e-08
3.368690316919104380e-04 5.496156471318425770e-08
3.545830700769338965e-04 4.541222151218947849e-08
3.457254605220008649e-04 5.985651736488535541e-08
3.348719621455398211e-04 7.641280426734349130e-08
3.759993516834452400e-04 4.086497704327110652e-08
3.559479472701778920e-04 6.330925687099708779e-08
3.408747505627826233e-04 8.200590992546318283e-08
3.201621496328527412e-04 1.053274423713594167e-07
3.312160336556008297e-04 9.835666074630803363e-08
3.434865505906598135e-04 8.951855274119328062e-08
3.654501246914189394e-04 6.881766862865378601e-08
3.692821325190410618e-04 6.704184380706510072e-08
3.625604374782702422e-04 7.571176185740782023e-08
3.506421999484936563e-04 8.928491152749826788e-08
3.375355313034044021e-04 1.038699317745518921e-07
3.252432069169300583e-04 1.174985213369603158e-07
3.575469030954775049e-04 8.539252412696883213e-08
3.463675017434276072e-04 9.747318368418869674e-08
3.770042560281119709e-04 6.760401488866591253e-08
3.946214510106543349e-04 5.063472645292757030e-08
3.898190624386845557e-04 5.642063394258346990e-08
3.833502141425901831e-04 6.388303270191390323e-08
3.999573836317143333e-04 4.702980845502200631e-08
4.078835806224253538e-04 3.948401125923485529e-08
4.392650963109125768e-04 7.898130903413436256e-09
4.242915074573917885e-04 2.594543797551934398e-08
4.120111702384130978e-04 4.348925206465217275e-08
4.010166191046640434e-04 6.260944558765970746e-08
4.328928526510629699e-04 2.901747017426419632e-08
4.607861105505685665e-04 4.255154329217635815e-09
4.847908115243849893e-04 -1.581270990659983841e-08
4.902614558684216528e-04 -1.474963966935743403e-08
4.668357766514676099e-04 2.070053041677591805e-08
4.431309255219471346e-04 5.632580455432741257e-08
4.695588124462998715e-04 2.461704492429978451e-08
4.581129562725926268e-04 4.320131239751911115e-08
4.643195271796898599e-04 3.992132684254035924e-08
4.750693108117610411e-04 2.985293718118390013e-08
4.699055537935507929e-04 4.011679540221160183e-08
4.638596367030966639e-04 5.130545677039925098e-08
5.009190445639425488e-04 3.411045306385608792e-09
5.076358282583110990e-04 -3.245373762267663673e-09
5.265830567758767074e-04 -2.584746254460457299e-08
5.257740914091722350e-04 -2.014685297308365319e-08
5.317521026562195986e-04 -2.149900363398725719e-08
5.395867865046100227e-04 -2.618531113574756056e-08
5.707890988714872096e-04 -6.844390101388703785e-08
5.569745831867041258e-04 -4.474674043864269546e-08
5.541240968994421605e-04 -3.601247958311313342e-08
5.986084789041738437e-04 -9.593511734253739021e-08
5.876358882308847656e-04 -7.636043012158366671e-08
5.742463571097657397e-04 -5.318071527920160406e-08
5.778522760367578058e-04 -5.705077146143083525e-08
5.774139325431938523e-04 -4.645516798422099581e-08
5.563879226743760143e-04 -2.725043273023653490e-09
5.429582554829649309e-04 3.351296631073503541e-08
5.682785451353770207e-04 9.158982981208865926e-09
5.934295162761232248e-04 -1.648022406144067760e-08
6.280058191137249295e-04 -7.435807703590976121e-08
6.396974963202681393e-04 -7.748633239600284148e-08
6.513722740348077550e-04 -7.983987621714509414e-08
6.587651030033510324e-04 -7.408605867954479918e-08
6.667139181725882918e-04 -7.117842959356659464e-08
6.727531542344560456e-04 -6.597044057039928813e-08
7.083573338777244665e-04 -1.394222431181614112e-07
7.112192142200764872e-04 -1.344914029945784225e-07
6.804709834789200154e-04 -5.281680591110864361e-08
6.705174662736168622e-04 -1.847945780823089038e-08
6.797619093605570964e-04 -2.767186236809026416e-08
6.896340793792715522e-04 -3.845577841444754242e-08
7.137936492570101351e-04 -9.416564216385881082e-08
7.220945299075281782e-04 -1.059896845239908237e-07
6.799309843845801737e-04 7.396847646483984668e-09
6.769112014618027364e-04 2.358106555196863832e-08
6.925429756544166163e-04 -9.654338213439527898e-09
7.092836979857409336e-04 -4.725051354417019350e-08
7.408178059300577758e-04 -1.271689424729265459e-07
