# x0 x1
-8.519316950227986759e-13 0.000000000000000000e+00
-2.565539391165448592e-05 0.000000000000000000e+00
-1.213065094716736096e-04 0.000000000000000000e+00
-2.864647630929674504e-04 3.708339513342016187e-08
-4.779432621153429273e-04 7.664082028685273689e-08
-7.552975020632320688e-04 2.159473674184833270e-07
-9.738031313912781477e-04 4.521189438944910702e-07
-1.100396824965779730e-03 7.977431792515127085e-07
-1.328997326348962341e-03 9.210731464207526634e-07
-1.528489321496258064e-03 1.046725609280662153e-06
-1.719646254582809499e-03 1.391622291286212237e-06
-1.874613965875897726e-03 1.586359721944583263e-06
-1.994667968198797492e-03 1.684105978195581369e-06
-2.053778193656324511e-03 1.734820905087573062e-06
-2.199976115354313963e-03 2.084295629273083656e-06
-2.347940741638659089e-03 2.505968053593412930e-06
-2.501231896329100379e-03 2.671814717206866098e-06
-2.647039330016164906e-03 3.041980479570631985e-06
-2.817897828266242247e-03 3.343675643584438028e-06
-2.973127671604491092e-03 4.154615523953140428e-06
-3.115052942781813654e-03 4.879909606416787618e-06
-3.302047318183328004e-03 5.209048567866606301e-06
-3.413793690552234354e-03 5.648408005489849446e-06
-3.465034884952885794e-03 6.093639263899656778e-06
-3.577618342413286384e-03 6.435091381199895951e-06
-3.597906358625062914e-03 6.436491600732277916e-06
-3.693910590982448644e-03 7.054791981176547305e-06
-3.790363612041925540e-03 7.346654954698339035e-06
-3.860399168044158918e-03 7.568113192707092102e-06
-3.931399822361001696e-03 7.816457606582922349e-06
-4.084247754176918883e-03 8.789547640945556746e-06
-4.229441085006874386e-03 9.403798189066118294e-06
-4.336337713396608284e-03 9.798215372871451974e-06
-4.565376281428387868e-03 1.075484446769982580e-05
-4.679106590383100631e-03 1.123585085168052743e-05
-4.902514912849198318e-03 1.220204894137804075e-05
-5.079264439750011580e-03 1.297262774390770470e-05
-5.190295385670466201e-03 1.345750811940100300e-05
-5.369638629214420512e-03 1.424360885854198762e-05
-5.469053050986855125e-03 1.486441606471190766e-05
-5.593933711234249165e-03 1.543275775808180067e-05
-5.814527424225925979e-03 1.641045377195774689e-05
1.104202980636772025e-01 -9.031620598221347645e-04
1.925148293051396342e-01 -2.372745221119292036e-03
2.732634972507618776e-01 -4.457885553741467582e-03
3.629456799334344064e-01 -6.754261094224868478e-03
4.418107693882600828e-01 -8.993656723826005256e-03
5.222990381677814486e-01 -1.198589939220421827e-02
5.963855024440012365e-01 -1.443101736966829161e-02
5.630696212564935133e-01 -1.345245956469506149e-02
5.553936215368728835e-01 -1.318215757095458560e-02
5.902201960271269421e-01 -1.516804319551743122e-02
5.709820594920199666e-01 -1.344955418219601594e-02
5.675695463804005803e-01 -1.455766164363392866e-02
5.670256026997961829e-01 -1.583525685949790235e-02
5.678269032484519752e-01 -1.610339878789445248e-02
6.793128226937984460e-01 1.267895530481708520e-02
7.608784126807663917e-01 3.557797971083028615e-02
8.373251118046804997e-01 5.775082007375938881e-02
9.098832761615541775e-01 7.921528942838508558e-02
9.856991405788116944e-01 1.020418932636194959e-01
1.076513180658009494e+00 1.300691017948679695e-01
1.138541789461316789e+00 1.488802943918238753e-01
1.230610530975853267e+00 1.765219819784273336e-01
