# x0 x1
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
-4.912043204283829901e-06 0.000000000000000000e+00
-1.160948543627570719e-05 0.000000000000000000e+00
-2.019642218978130171e-05 0.000000000000000000e+00
-3.111441656969928844e-05 0.000000000000000000e+00
-4.242789602935484483e-05 0.000000000000000000e+00
-4.127450322511484271e-05 0.000000000000000000e+00
-4.854812717841864471e-05 0.000000000000000000e+00
-5.692779520634594055e-05 0.000000000000000000e+00
-7.144570975350319380e-05 0.000000000000000000e+00
-7.825057097620994793e-05 0.000000000000000000e+00
-8.479092899137250958e-05 0.000000000000000000e+00
-6.868642265806856396e-05 0.000000000000000000e+00
-7.419012550710327874e-05 0.000000000000000000e+00
-6.990195045429453973e-05 0.000000000000000000e+00
-6.691879269348300957e-05 0.000000000000000000e+00
-6.192305952205495170e-05 0.000000000000000000e+00
-5.588753597368603546e-05 0.000000000000000000e+00
-4.254034518066693673e-05 0.000000000000000000e+00
-5.355693060940170031e-05 0.000000000000000000e+00
-4.842055395898261523e-05 1.419562881379028590e-09
-5.720467954596697229e-05 2.941833475893125349e-09
-4.541736739986227181e-05 4.089312676461856693e-09
-3.326352927488196817e-05 5.117390960063821929e-09
-1.561925226651430905e-05 4.687803581782603283e-09
-6.410585785435913306e-06 5.591711001670599842e-09
-7.517573210662532065e-06 6.666101213159787526e-09
4.729625170967567465e-06 7.223714359840995674e-09
1.143559264615765490e-05 7.977849346353684783e-09
1.624059928837500854e-05 8.840931876635538493e-09
8.781788863743258998e-05 4.942640939536412266e-09
1.010454461135475168e-04 5.104172965998244084e-09
1.641369260010769261e-04 4.730400054389865023e-09
1.542033469046103715e-04 9.548209107196914054e-09
1.562826422714228870e-04 1.847784672785267093e-08
1.591727928774438355e-04 2.647276077984297305e-08
1.900490767128222612e-04 2.309723358271767904e-08
9.904696815744973141e-05 4.388522911238396990e-08
7.134362750431922869e-05 5.479149137888618034e-08
7.148486555466656406e-05 5.869817850401921062e-08
6.246092988662632628e-05 6.418851087476977157e-08
5.312513981932608347e-05 7.275102498329253861e-08
6.980488092641800506e-05 6.976348143011909400e-08
7.691973030438727663e-05 7.771493169212998972e-08
1.365211938731076885e-04 6.784068541199989667e-08
1.463458171775724992e-04 7.289367447463308501e-08
1.336834409762301416e-04 8.884971691432898069e-08
1.205036157108812004e-04 1.049038389523020221e-07
1.543491834463257253e-04 9.083270607116287325e-08
1.712863513250348867e-04 9.073969598002353488e-08
1.856324173730260338e-04 9.144016360419214747e-08
1.818791308427715383e-04 1.010263684123804577e-07
2.280216834462885946e-04 8.279918290420301011e-08
2.721914987872314849e-04 6.446474480195857832e-08
2.811258891978443328e-04 6.028313877040320881e-08
2.792963172039409064e-04 6.710632673286890383e-08
2.724830536119960409e-04 7.661319727253442487e-08
2.620104296065760285e-04 8.808884013100524317e-08
2.731408013982423674e-04 8.551774101667971856e-08
2.870403708617501803e-04 8.024957632570090153e-08
3.181149635861224437e-04 5.996269284063952942e-08
3.450495944817805844e-04 4.481530184622552760e-08
3.368690269956689954e-04 5.359111544561817067e-08
3.545830682891227322e-04 4.807127000141659063e-08
3.457254568797432539e-04 6.113596785928386110e-08
3.348719561651905758e-04 7.582289493991838440e-08
3.759993498237756493e-04 4.521802992344001182e-08
3.559479429896830966e-04 6.536472246476179079e-08
3.408747440751857052e-04 8.211535748882574705e-08
3.201621405181311769e-04 1.029424100057153693e-07
3.312160255376453573e-04 9.746142319936558977e-08
3.434865437686680030e-04 9.036059128825241539e-08
3.654501202541958352e-04 7.231087788282347273e-08
3.692821286509205569e-04 7.135828490397720610e-08
3.625604329401967661e-04 7.953293322238203839e-08
3.506421942374224462e-04 9.204898703754764548e-08
3.375355243814166795e-04 1.055179836141058716e-07
3.252431989354689717e-04 1.181746181526011399e-07
3.575468985246548349e-04 8.968576477212899398e-08
3.463674962613985512e-04 1.009028316971013354e-07
3.770042538876170499e-04 7.463980071422974952e-08
3.946214508620911527e-04 5.984059306436356429e-08
3.898190620895963928e-04 6.552079799044253352e-08
3.833502134839437601e-04 7.276287012199866433e-08
3.999573846510973162e-04 5.765205351584271353e-08
4.078835827068477780e-04 5.126824334821052068e-08
4.392651016677045182e-04 2.310965825819331419e-08
4.242915128765876423e-04 4.135776149794914189e-08
4.120111737409110314e-04 5.746156668246175384e-08
4.010166209935809634e-04 7.566236437066825142e-08
4.328928571921548648e-04 4.478057194303232101e-08
4.607861156219827752e-04 2.132766934940269994e-08
4.847908162691151514e-04 1.857525123570784508e-09
4.902614583116161710e-04 1.721330379105714285e-09
4.668357731419583577e-04 3.283000306266832267e-08
4.431309163555556931e-04 6.433735918352225549e-08
4.695588070227857489e-04 3.580648895200284183e-08
4.581129480243926523e-04 5.243794829662310911e-08
4.643195185719100606e-04 4.924569046964603037e-08
4.750693029717878500e-04 4.009179681727341122e-08
4.699055442949182809e-04 4.931667097404006326e-08
4.638596255846152028e-04 5.947987921476823296e-08
5.009190396391880427e-04 1.652435606318337442e-08
5.076358242904085950e-04 1.078931719173388494e-08
5.265830556970264821e-04 -9.360650254046768158e-09
5.257740916078095655e-04 -2.337707642227745887e-09
5.317521020470657037e-04 -3.626539069816444448e-09
5.395867853092456857e-04 -8.135500247165756162e-09
5.707891029999059536e-04 -4.630870315991876421e-08
5.569745839130807669e-04 -2.472916141165705381e-08
5.541240958914034559e-04 -1.683103318838017468e-08
5.986084854672618074e-04 -7.091479948982515967e-08
5.876358920404619853e-04 -5.299343857376482302e-08
5.742463578910094076e-04 -3.165777552038042423e-08
5.778522776739284566e-04 -3.480808890836397385e-08
5.774139323838679578e-04 -2.449654925894303044e-08
5.563879201947995743e-04 1.831574673991132263e-08
5.429582501200042044e-04 5.372432450887968897e-08
5.682785415451346595e-04 3.213178711305325691e-08
5.934295110824833273e-04 7.575787913391224981e-09
6.280058215532453034e-04 -4.558508423119127816e-08
6.396974957514698756e-04 -4.850435118321717527e-08
6.513722701264309861e-04 -5.076817313487872133e-08
6.587650926644700224e-04 -4.632220257349881851e-08
6.667139031379229388e-04 -4.406939307359041300e-08
6.727531361248567220e-04 -3.897882805418854164e-08
7.083573287631406883e-04 -1.062100509286635957e-07
7.112192089326081074e-04 -1.006635770699042343e-07
6.804709631461692328e-04 -2.489744633139724441e-08
6.705174398404680066e-04 7.470842653498290573e-09
6.797618872543795309e-04 8.495266387423297667e-10
6.896340572731492809e-04 -9.022374655179951378e-09
7.137936367026886204e-04 -6.053773016356000655e-08
7.220945191431189574e-04 -7.106259985632933934e-08
6.799309518215353567e-04 3.398589039137168121e-08
6.769111651244263776e-04 4.919786695423070258e-08
6.925429454236826845e-04 1.881339904695009915e-08
7.092836751997082158e-04 -1.550103703634295728e-08
7.408177977391801122e-04 -8.955234313720002141e-08
